DECLARANT_ISO,PARTNER_ISO,FLOW,PRODUCT,PERIOD,VALUE_IN_EUROS
CZ,FR,1,132,201912,896130
CZ,FR,1,139,201912,3142166
CZ,FR,1,141,201912,3823514
CZ,FR,1,142,201912,26864
CZ,FR,1,143,201912,781612
CZ,FR,1,151,201912,3391089
CZ,FR,1,152,201912,2106967
CZ,FR,1,161,201912,214106
CZ,FR,1,162,201912,423109
CZ,FR,1,171,201912,3436795
CZ,FR,1,172,201912,1659375
CZ,FR,1,181,201912,4017
CZ,FR,1,192,201912,850818
CZ,FR,1,201,201912,12609620
CZ,FR,1,202,201912,1242986
CZ,FR,1,203,201912,2249228
CZ,FR,1,204,201912,18361272
CZ,FR,1,205,201912,7876447
CZ,FR,1,206,201912,292396
CZ,FR,1,211,201912,586819
CZ,FR,1,212,201912,31600714
CZ,FR,1,221,201912,4870709
CZ,FR,1,222,201912,10308096
CZ,FR,1,231,201912,2647154
CZ,FR,1,232,201912,163041
CZ,FR,1,233,201912,7023
CZ,FR,1,234,201912,144205
CZ,FR,1,235,201912,95785
CZ,FR,1,236,201912,6742
CZ,FR,1,237,201912,25101
CZ,FR,1,239,201912,1230536
CZ,FR,1,241,201912,9186075
CZ,FR,1,242,201912,979500
CZ,FR,1,243,201912,1745337
CZ,FR,1,244,201912,7531818
CZ,FR,1,245,201912,190957
CZ,FR,1,251,201912,359405
CZ,FR,1,252,201912,602083
CZ,FR,1,254,201912,129739
CZ,FR,1,257,201912,3005510
CZ,FR,1,259,201912,6985469
CZ,FR,1,261,201912,4497152
CZ,FR,1,262,201912,12860381
CZ,FR,1,263,201912,3376216
CZ,FR,1,264,201912,2886705
CZ,FR,1,265,201912,6299815
CZ,FR,1,266,201912,713094
CZ,FR,1,267,201912,520288
CZ,FR,1,268,201912,940
CZ,FR,1,271,201912,9463578
CZ,FR,1,272,201912,1550108
CZ,FR,1,273,201912,3796822
CZ,FR,1,274,201912,1829608
CZ,FR,1,275,201912,1233025
CZ,FR,1,279,201912,3592886
CZ,FR,1,281,201912,12290231
CZ,FR,1,282,201912,13538512
CZ,FR,1,283,201912,1454774
CZ,FR,1,284,201912,1200256
CZ,FR,1,289,201912,6117295
CZ,FR,1,291,201912,39752945
CZ,FR,1,292,201912,1327899
CZ,FR,1,293,201912,31436670
CZ,FR,1,301,201912,37955
CZ,FR,1,302,201912,194130
CZ,FR,1,303,201912,2184024
CZ,FR,1,309,201912,401318
CZ,FR,1,310,201912,2776888
CZ,FR,1,321,201912,1098646
CZ,FR,1,322,201912,55218
CZ,FR,1,323,201912,1185394
CZ,FR,1,324,201912,1816097
CZ,FR,1,325,201912,4029425
CZ,FR,1,329,201912,1684395
CZ,FR,2,011,201912,377220
CZ,FR,2,012,201912,50682
CZ,FR,2,013,201912,23
CZ,FR,2,014,201912,217503
CZ,FR,2,022,201912,586382
CZ,FR,2,023,201912,823
CZ,FR,2,030,201912,340960
CZ,FR,2,081,201912,399536
CZ,FR,2,089,201912,12031
CZ,FR,2,101,201912,170232
CZ,FR,2,102,201912,310589
CZ,FR,2,103,201912,28646
CZ,FR,2,104,201912,32566
CZ,FR,2,105,201912,582241
CZ,FR,2,106,201912,318418
CZ,FR,2,107,201912,1220191
CZ,FR,2,108,201912,7132592
CZ,FR,2,109,201912,1780949
CZ,FR,2,110,201912,644283
CZ,FR,2,131,201912,447332
CZ,FR,2,132,201912,1197385
CZ,FR,2,139,201912,3049830
CZ,FR,2,141,201912,4146672
CZ,FR,2,142,201912,38941
CZ,FR,2,143,201912,911725
CZ,FR,2,151,201912,1740503
CZ,FR,2,152,201912,4147978
CZ,FR,2,161,201912,767427
CZ,FR,2,162,201912,973343
CZ,FR,2,171,201912,1785135
CZ,FR,2,172,201912,6384490
CZ,FR,2,191,201912,459399
CZ,FR,2,192,201912,103254
CZ,FR,2,201,201912,4610835
CZ,FR,2,202,201912,687743
CZ,FR,2,203,201912,231675
CZ,FR,2,204,201912,2945920
CZ,FR,2,205,201912,2743656
CZ,FR,2,206,201912,536327
CZ,FR,2,211,201912,229478
CZ,FR,2,212,201912,4728046
CZ,FR,2,221,201912,12851858
CZ,FR,2,222,201912,13805711
CZ,FR,2,231,201912,5365412
CZ,FR,2,232,201912,221816
CZ,FR,2,233,201912,719092
CZ,FR,2,234,201912,389525
CZ,FR,2,235,201912,302185
CZ,FR,2,236,201912,352126
CZ,FR,2,237,201912,2718
CZ,FR,2,239,201912,461690
CZ,FR,2,241,201912,1450887
CZ,FR,2,242,201912,1045325
CZ,FR,2,243,201912,1705176
CZ,FR,2,244,201912,2573322
CZ,FR,2,245,201912,284202
CZ,FR,2,251,201912,4385700
CZ,FR,2,252,201912,1705148
CZ,FR,2,254,201912,135383
CZ,FR,2,257,201912,4763579
CZ,FR,2,259,201912,13043595
CZ,FR,2,261,201912,9119753
CZ,FR,2,262,201912,83520396
CZ,FR,2,263,201912,16447175
CZ,FR,2,264,201912,9542483
CZ,FR,2,265,201912,9141719
CZ,FR,2,266,201912,309271
CZ,FR,2,267,201912,456601
CZ,FR,2,268,201912,115342
CZ,FR,2,271,201912,19711289
CZ,FR,2,272,201912,3866291
CZ,FR,2,273,201912,4283170
CZ,FR,2,274,201912,10396936
CZ,FR,2,275,201912,4268044
CZ,FR,2,279,201912,7685768
CZ,FR,2,281,201912,21034714
CZ,FR,2,282,201912,39548982
CZ,FR,2,283,201912,2988934
CZ,FR,2,284,201912,940511
CZ,FR,2,289,201912,12196071
CZ,FR,2,291,201912,114442205
CZ,FR,2,292,201912,628103
CZ,FR,2,293,201912,57037835
CZ,FR,2,301,201912,79114
CZ,FR,2,302,201912,4942304
CZ,FR,2,303,201912,5740383
CZ,FR,2,309,201912,561000
CZ,FR,2,310,201912,8358399
CZ,FR,2,321,201912,293918
CZ,FR,2,322,201912,174142
CZ,FR,2,323,201912,1807497
CZ,FR,2,324,201912,14603273
CZ,FR,2,325,201912,5454230
CZ,FR,2,329,201912,2357594
CZ,GA,2,262,201912,25343
CZ,GA,2,273,201912,112
CZ,GB,1,011,201912,322008
CZ,GB,1,012,201912,237565
CZ,GB,1,014,201912,240770
CZ,GB,1,023,201912,467
CZ,GB,1,030,201912,75157
CZ,GB,1,071,201912,3459
CZ,GB,1,072,201912,24301
CZ,GB,1,081,201912,88619
CZ,GB,1,089,201912,44758
CZ,GB,1,101,201912,927225
CZ,GB,1,102,201912,198559
CZ,GB,1,103,201912,372120
CZ,GB,1,104,201912,250509
CZ,GB,1,105,201912,506884
CZ,GB,1,106,201912,243347
CZ,GB,1,107,201912,492641
CZ,GB,1,108,201912,5290865
CZ,GB,1,109,201912,1881788
CZ,GB,1,110,201912,1255183
CZ,GB,1,131,201912,457300
CZ,GB,1,132,201912,730127
CZ,GB,1,139,201912,3311082
CZ,GB,1,141,201912,6572560
CZ,GB,1,142,201912,3838
CZ,GB,1,143,201912,1197759
CZ,GB,1,151,201912,1996689
CZ,GB,1,152,201912,648173
CZ,GB,1,161,201912,19350
CZ,GB,1,162,201912,259487
CZ,GB,1,171,201912,744163
CZ,GB,1,172,201912,2582666
CZ,GB,1,181,201912,74037
CZ,GB,1,192,201912,424834
CZ,GB,1,201,201912,6561038
CZ,GB,1,202,201912,230574
CZ,GB,1,203,201912,1011773
CZ,GB,1,204,201912,18457891
CZ,GB,1,205,201912,4517914
CZ,GB,1,206,201912,16790
CZ,GB,1,211,201912,1496151
CZ,GB,1,212,201912,6372282
CZ,GB,1,221,201912,960758
CZ,GB,1,222,201912,7716355
CZ,GB,1,231,201912,1195618
CZ,GB,1,232,201912,1602872
CZ,GB,1,233,201912,140
CZ,GB,1,234,201912,272381
CZ,GB,1,235,201912,1176
CZ,GB,1,236,201912,431220
CZ,GB,1,237,201912,59
CZ,GB,1,239,201912,318229
CZ,GB,1,241,201912,1432980
CZ,GB,1,242,201912,794671
CZ,GB,1,243,201912,174050
CZ,GB,1,244,201912,5976832
CZ,GB,1,245,201912,105528
CZ,GB,1,251,201912,19542
CZ,GB,1,252,201912,21638
CZ,GB,1,254,201912,136028
CZ,GB,1,257,201912,1555451
CZ,GB,1,259,201912,4841899
CZ,GB,1,261,201912,76005964
CZ,GB,1,262,201912,15024217
CZ,GB,1,263,201912,74545425
CZ,GB,1,264,201912,3149545
CZ,GB,1,265,201912,6277468
CZ,GB,1,266,201912,730178
CZ,GB,1,267,201912,2114908
CZ,GB,1,268,201912,95071
CZ,GB,1,271,201912,3637319
CZ,GB,1,272,201912,1140472
CZ,GB,1,273,201912,2898588
CZ,GB,1,274,201912,1131895
CZ,GB,1,275,201912,715869
CZ,GB,1,279,201912,5118360
CZ,GB,1,281,201912,6145770
CZ,GB,1,282,201912,14024668
CZ,GB,1,283,201912,3672586
CZ,GB,1,284,201912,843728
CZ,GB,1,289,201912,8012546
CZ,GB,1,291,201912,5563280
CZ,GB,1,292,201912,21752
CZ,GB,1,293,201912,6672571
CZ,GB,1,302,201912,65242
CZ,GB,1,303,201912,356108
CZ,GB,1,309,201912,697895
CZ,GB,1,310,201912,1926434
CZ,GB,1,321,201912,336619
CZ,GB,1,322,201912,237795
CZ,GB,1,323,201912,259314
CZ,GB,1,324,201912,2408289
CZ,GB,1,325,201912,1673701
CZ,GB,1,329,201912,1861607
CZ,GB,1,351,201912,253532
CZ,GB,2,011,201912,29411
CZ,GB,2,012,201912,33971
CZ,GB,2,013,201912,35
CZ,GB,2,014,201912,25001
CZ,GB,2,030,201912,224993
CZ,GB,2,081,201912,2090
CZ,GB,2,089,201912,853
CZ,GB,2,101,201912,602499
CZ,GB,2,103,201912,108076
CZ,GB,2,104,201912,26141
CZ,GB,2,105,201912,500056
CZ,GB,2,106,201912,257801
CZ,GB,2,107,201912,3550574
CZ,GB,2,108,201912,5967044
CZ,GB,2,109,201912,470833
CZ,GB,2,110,201912,1200249
CZ,GB,2,131,201912,468563
CZ,GB,2,132,201912,1008671
CZ,GB,2,139,201912,2219274
CZ,GB,2,141,201912,7311647
CZ,GB,2,143,201912,3205502
CZ,GB,2,151,201912,832275
CZ,GB,2,152,201912,5566793
CZ,GB,2,161,201912,864005
CZ,GB,2,162,201912,902544
CZ,GB,2,171,201912,1970595
CZ,GB,2,172,201912,5766581
CZ,GB,2,181,201912,23397
CZ,GB,2,192,201912,94549
CZ,GB,2,201,201912,3164870
CZ,GB,2,202,201912,83766
CZ,GB,2,203,201912,396351
CZ,GB,2,204,201912,4191668
CZ,GB,2,205,201912,495596
CZ,GB,2,206,201912,41
CZ,GB,2,211,201912,640265
CZ,GB,2,212,201912,7551995
CZ,GB,2,221,201912,6927011
CZ,GB,2,222,201912,6662889
CZ,GB,2,231,201912,2872370
CZ,GB,2,232,201912,145062
CZ,GB,2,233,201912,59276
CZ,GB,2,234,201912,868192
CZ,GB,2,235,201912,292
CZ,GB,2,236,201912,1130548
CZ,GB,2,237,201912,692
CZ,GB,2,239,201912,549841
CZ,GB,2,241,201912,3196834
CZ,GB,2,242,201912,8270719
CZ,GB,2,243,201912,1430763
CZ,GB,2,244,201912,1045945
CZ,GB,2,245,201912,546717
CZ,GB,2,251,201912,3062300
CZ,GB,2,252,201912,1452429
CZ,GB,2,254,201912,276063
CZ,GB,2,257,201912,6363455
CZ,GB,2,259,201912,10698045
CZ,GB,2,261,201912,7463947
CZ,GB,2,262,201912,62343388
CZ,GB,2,263,201912,27041513
CZ,GB,2,264,201912,34494678
CZ,GB,2,265,201912,6100805
CZ,GB,2,266,201912,86496
CZ,GB,2,267,201912,489981
CZ,GB,2,268,201912,125552
CZ,GB,2,271,201912,13524578
CZ,GB,2,272,201912,3651421
CZ,GB,2,273,201912,3820645
CZ,GB,2,274,201912,15506653
CZ,GB,2,275,201912,2227511
CZ,GB,2,279,201912,3621334
CZ,GB,2,281,201912,24946288
CZ,GB,2,282,201912,18871884
CZ,GB,2,283,201912,1299427
CZ,GB,2,284,201912,1185319
CZ,GB,2,289,201912,13660160
CZ,GB,2,291,201912,82370263
CZ,GB,2,292,201912,151347
CZ,GB,2,293,201912,31109822
CZ,GB,2,301,201912,22060
CZ,GB,2,302,201912,3369931
CZ,GB,2,303,201912,8618473
CZ,GB,2,309,201912,631096
CZ,GB,2,310,201912,9560881
CZ,GB,2,321,201912,481557
CZ,GB,2,322,201912,176199
CZ,GB,2,323,201912,566755
CZ,GB,2,324,201912,16286064
CZ,GB,2,325,201912,2288470
CZ,GB,2,329,201912,4325859
CZ,GB,2,351,201912,1609076
CZ,GE,1,012,201912,1856
CZ,GE,1,103,201912,1280458
CZ,GE,1,106,201912,24899
CZ,GE,1,108,201912,151
CZ,GE,1,110,201912,22667
CZ,GE,1,141,201912,3
CZ,GE,1,201,201912,36948
CZ,GE,1,234,201912,2313
CZ,GE,1,259,201912,31521
CZ,GE,1,262,201912,1488
CZ,GE,1,263,201912,39242
CZ,GE,1,264,201912,1033
CZ,GE,1,265,201912,451
CZ,GE,1,325,201912,26754
CZ,GE,2,014,201912,7970
CZ,GE,2,108,201912,43779
CZ,GE,2,109,201912,5483
CZ,GE,2,110,201912,79388
CZ,GE,2,139,201912,8028
CZ,GE,2,141,201912,12018
CZ,GE,2,143,201912,1450
CZ,GE,2,151,201912,13589
CZ,GE,2,152,201912,247
CZ,GE,2,162,201912,19548
CZ,GE,2,171,201912,2319
CZ,GE,2,172,201912,253215
CZ,GE,2,192,201912,19930
CZ,GE,2,201,201912,21600
CZ,GE,2,203,201912,1226
CZ,GE,2,204,201912,312934
CZ,GE,2,205,201912,9307
CZ,GE,2,221,201912,29890
CZ,GE,2,222,201912,246661
CZ,GE,2,231,201912,43553
CZ,GE,2,234,201912,82544
CZ,GE,2,239,201912,197
CZ,GE,2,242,201912,3399
CZ,GE,2,243,201912,1679
CZ,GE,2,244,201912,25126
CZ,GE,2,251,201912,15055
CZ,GE,2,252,201912,17914
CZ,GE,2,254,201912,283
CZ,GE,2,257,201912,13542
CZ,GE,2,259,201912,74591
CZ,GE,2,261,201912,2015
CZ,GE,2,262,201912,800461
CZ,GE,2,263,201912,3105644
CZ,GE,2,264,201912,305241
CZ,GE,2,265,201912,125278
CZ,GE,2,271,201912,99081
CZ,GE,2,272,201912,73
CZ,GE,2,273,201912,9263
CZ,GE,2,274,201912,11869
CZ,GE,2,275,201912,103578
CZ,GE,2,279,201912,83321
CZ,GE,2,281,201912,152054
CZ,GE,2,282,201912,106282
CZ,GE,2,289,201912,142168
CZ,GE,2,291,201912,1065583
CZ,GE,2,292,201912,2075
CZ,GE,2,293,201912,88491
CZ,GE,2,303,201912,529
CZ,GE,2,310,201912,49511
CZ,GE,2,321,201912,7157
CZ,GE,2,323,201912,36808
CZ,GE,2,324,201912,227848
CZ,GE,2,325,201912,7627
CZ,GE,2,329,201912,20274
CZ,GH,2,151,201912,269
CZ,GH,2,201,201912,1825
CZ,GH,2,205,201912,517
CZ,GH,2,221,201912,12224
CZ,GH,2,222,201912,8012
CZ,GH,2,231,201912,134309
CZ,GH,2,234,201912,7050
CZ,GH,2,257,201912,16538
CZ,GH,2,259,201912,32989
CZ,GH,2,262,201912,350437
CZ,GH,2,263,201912,14395
CZ,GH,2,265,201912,2179
CZ,GH,2,271,201912,23251
CZ,GH,2,273,201912,24455
CZ,GH,2,279,201912,5024
CZ,GH,2,281,201912,191065
CZ,GH,2,282,201912,89968
CZ,GH,2,289,201912,92089
CZ,GH,2,293,201912,138737
CZ,GH,2,310,201912,91061
CZ,GI,2,141,201912,171
CZ,GI,2,143,201912,29
CZ,GI,2,259,201912,2340
CZ,GL,2,324,201912,3998
CZ,GN,2,141,201912,9134
CZ,GN,2,263,201912,2313
CZ,GN,2,279,201912,162
CZ,GR,1,011,201912,995285
CZ,GR,1,012,201912,1104101
CZ,GR,1,030,201912,10048
CZ,GR,1,089,201912,46104
CZ,GR,1,101,201912,21619
CZ,GR,1,103,201912,1141156
CZ,GR,1,104,201912,135222
CZ,GR,1,105,201912,95881
CZ,GR,1,106,201912,59061
CZ,GR,1,107,201912,94365
CZ,GR,1,108,201912,279613
CZ,GR,1,110,201912,433687
CZ,GR,1,120,201912,7848304
CZ,GR,1,131,201912,64018
CZ,GR,1,132,201912,37765
CZ,GR,1,139,201912,218909
CZ,GR,1,141,201912,32818
CZ,GR,1,143,201912,674
CZ,GR,1,151,201912,1177
CZ,GR,1,162,201912,2758
CZ,GR,1,171,201912,43986
CZ,GR,1,172,201912,71927
CZ,GR,1,201,201912,37692
CZ,GR,1,203,201912,227615
CZ,GR,1,204,201912,618563
CZ,GR,1,205,201912,18887
CZ,GR,1,212,201912,3213143
CZ,GR,1,222,201912,389172
CZ,GR,1,234,201912,3608
CZ,GR,1,237,201912,276
CZ,GR,1,239,201912,72277
CZ,GR,1,241,201912,10620
CZ,GR,1,242,201912,56602
CZ,GR,1,244,201912,1946099
CZ,GR,1,251,201912,65710
CZ,GR,1,257,201912,406
CZ,GR,1,259,201912,61244
CZ,GR,1,261,201912,2977
CZ,GR,1,262,201912,41301
CZ,GR,1,263,201912,61374
CZ,GR,1,264,201912,87415
CZ,GR,1,265,201912,326533
CZ,GR,1,271,201912,672362
CZ,GR,1,272,201912,197458
CZ,GR,1,273,201912,91601
CZ,GR,1,274,201912,51914
CZ,GR,1,275,201912,69738
CZ,GR,1,279,201912,11348
CZ,GR,1,281,201912,15439
CZ,GR,1,282,201912,252112
CZ,GR,1,289,201912,95641
CZ,GR,1,293,201912,72701
CZ,GR,1,309,201912,198
CZ,GR,1,310,201912,185
CZ,GR,1,324,201912,14551
CZ,GR,1,325,201912,25045
CZ,GR,1,329,201912,21738
CZ,GR,2,011,201912,2006
CZ,GR,2,012,201912,1507
CZ,GR,2,014,201912,641557
CZ,GR,2,030,201912,1096494
CZ,GR,2,081,201912,4160
CZ,GR,2,101,201912,77566
CZ,GR,2,102,201912,82456
CZ,GR,2,103,201912,9814
CZ,GR,2,104,201912,948
CZ,GR,2,105,201912,276364
CZ,GR,2,106,201912,208841
CZ,GR,2,107,201912,46796
CZ,GR,2,108,201912,413655
CZ,GR,2,109,201912,194050
CZ,GR,2,110,201912,180580
CZ,GR,2,120,201912,536001
CZ,GR,2,131,201912,5006
CZ,GR,2,132,201912,117688
CZ,GR,2,139,201912,205085
CZ,GR,2,141,201912,196105
CZ,GR,2,143,201912,16286
CZ,GR,2,151,201912,52628
CZ,GR,2,152,201912,79546
CZ,GR,2,161,201912,106383
CZ,GR,2,162,201912,42753
CZ,GR,2,171,201912,340800
CZ,GR,2,172,201912,360298
CZ,GR,2,192,201912,3138
CZ,GR,2,201,201912,444482
CZ,GR,2,202,201912,1727
CZ,GR,2,203,201912,22813
CZ,GR,2,204,201912,1943902
CZ,GR,2,205,201912,1063351
CZ,GR,2,211,201912,868
CZ,GR,2,212,201912,257888
CZ,GR,2,221,201912,590114
CZ,GR,2,222,201912,780736
CZ,GR,2,231,201912,217551
CZ,GR,2,232,201912,30563
CZ,GR,2,233,201912,7336
CZ,GR,2,234,201912,31173
CZ,GR,2,236,201912,6246
CZ,GR,2,239,201912,34385
CZ,GR,2,241,201912,18219
CZ,GR,2,242,201912,21304
CZ,GR,2,243,201912,37978
CZ,GR,2,244,201912,148470
CZ,GR,2,251,201912,173505
CZ,GR,2,252,201912,125870
CZ,GR,2,254,201912,106824
CZ,GR,2,257,201912,208830
CZ,GR,2,259,201912,184569
CZ,GR,2,261,201912,254315
CZ,GR,2,262,201912,4732372
CZ,GR,2,263,201912,4127809
CZ,GR,2,264,201912,658965
CZ,GR,2,265,201912,112593
CZ,GR,2,266,201912,95
CZ,GR,2,267,201912,19602
CZ,GR,2,268,201912,3420
CZ,GR,2,271,201912,519954
CZ,GR,2,272,201912,56736
CZ,GR,2,273,201912,132058
CZ,GR,2,274,201912,50246
CZ,GR,2,275,201912,278979
CZ,GR,2,279,201912,177490
CZ,GR,2,281,201912,208228
CZ,GR,2,282,201912,1142299
CZ,GR,2,283,201912,18618
CZ,GR,2,284,201912,80170
CZ,GR,2,289,201912,577160
CZ,GR,2,291,201912,6215828
CZ,GR,2,293,201912,88557
CZ,GR,2,302,201912,9165
CZ,GR,2,309,201912,50241
CZ,GR,2,310,201912,217407
CZ,GR,2,321,201912,943
CZ,GR,2,322,201912,63
CZ,GR,2,323,201912,74922
CZ,GR,2,324,201912,892326
CZ,GR,2,325,201912,986752
CZ,GR,2,329,201912,120515
CZ,GT,1,108,201912,351
CZ,GT,1,303,201912,48831
CZ,GT,2,089,201912,8678
CZ,GT,2,201,201912,34469
CZ,GT,2,205,201912,875
CZ,GT,2,221,201912,55
CZ,GT,2,222,201912,210385
CZ,GT,2,231,201912,125689
CZ,GT,2,265,201912,1767
CZ,GT,2,279,201912,13
CZ,GT,2,282,201912,568
CZ,HK,1,012,201912,1492
CZ,HK,1,101,201912,136
CZ,HK,1,108,201912,47863
CZ,HK,1,110,201912,84
CZ,HK,1,131,201912,255
CZ,HK,1,132,201912,53878
CZ,HK,1,139,201912,108795
CZ,HK,1,141,201912,596662
CZ,HK,1,143,201912,18627
CZ,HK,1,151,201912,472067
CZ,HK,1,152,201912,297846
CZ,HK,1,162,201912,4536
CZ,HK,1,171,201912,937
CZ,HK,1,172,201912,118012
CZ,HK,1,201,201912,86623
CZ,HK,1,203,201912,7286
CZ,HK,1,204,201912,13409
CZ,HK,1,205,201912,45000
CZ,HK,1,211,201912,7251
CZ,HK,1,212,201912,121
CZ,HK,1,221,201912,174935
CZ,HK,1,222,201912,2171002
CZ,HK,1,231,201912,376432
CZ,HK,1,234,201912,76679
CZ,HK,1,236,201912,787
CZ,HK,1,239,201912,22139
CZ,HK,1,241,201912,924
CZ,HK,1,242,201912,1418
CZ,HK,1,243,201912,465
CZ,HK,1,244,201912,805160
CZ,HK,1,251,201912,7636
CZ,HK,1,254,201912,170706
CZ,HK,1,257,201912,1388064
CZ,HK,1,259,201912,1140960
CZ,HK,1,261,201912,10430063
CZ,HK,1,262,201912,34871462
CZ,HK,1,263,201912,57121561
CZ,HK,1,264,201912,3764490
CZ,HK,1,265,201912,3620991
CZ,HK,1,266,201912,282359
CZ,HK,1,267,201912,643609
CZ,HK,1,268,201912,115807
CZ,HK,1,271,201912,3543716
CZ,HK,1,272,201912,2566746
CZ,HK,1,273,201912,966249
CZ,HK,1,274,201912,642821
CZ,HK,1,275,201912,3393374
CZ,HK,1,279,201912,12226595
CZ,HK,1,281,201912,334329
CZ,HK,1,282,201912,1335097
CZ,HK,1,283,201912,1562
CZ,HK,1,284,201912,43159
CZ,HK,1,289,201912,162291
CZ,HK,1,293,201912,228234
CZ,HK,1,303,201912,2164
CZ,HK,1,309,201912,2014452
CZ,HK,1,310,201912,687396
CZ,HK,1,321,201912,635601
CZ,HK,1,322,201912,4896
CZ,HK,1,323,201912,305846
CZ,HK,1,324,201912,317663
CZ,HK,1,325,201912,844713
CZ,HK,1,329,201912,114792
CZ,HK,2,014,201912,19073
CZ,HK,2,022,201912,261409
CZ,HK,2,030,201912,2307
CZ,HK,2,108,201912,55528
CZ,HK,2,110,201912,14452
CZ,HK,2,131,201912,19571
CZ,HK,2,132,201912,49325
CZ,HK,2,139,201912,95449
CZ,HK,2,141,201912,29450
CZ,HK,2,143,201912,1052
CZ,HK,2,151,201912,4320
CZ,HK,2,162,201912,764
CZ,HK,2,172,201912,3046
CZ,HK,2,192,201912,1095
CZ,HK,2,201,201912,104420
CZ,HK,2,203,201912,32
CZ,HK,2,204,201912,149225
CZ,HK,2,205,201912,49015
CZ,HK,2,211,201912,97915
CZ,HK,2,221,201912,63059
CZ,HK,2,222,201912,282686
CZ,HK,2,231,201912,640424
CZ,HK,2,234,201912,71428
CZ,HK,2,242,201912,268
CZ,HK,2,244,201912,82127
CZ,HK,2,257,201912,22463
CZ,HK,2,259,201912,94430
CZ,HK,2,261,201912,14816637
CZ,HK,2,262,201912,1783509
CZ,HK,2,263,201912,2831341
CZ,HK,2,264,201912,191774
CZ,HK,2,265,201912,1663652
CZ,HK,2,267,201912,136560
CZ,HK,2,271,201912,1727205
CZ,HK,2,272,201912,52769
CZ,HK,2,273,201912,756459
CZ,HK,2,274,201912,53387
CZ,HK,2,279,201912,3874972
CZ,HK,2,281,201912,63767
CZ,HK,2,282,201912,851014
CZ,HK,2,289,201912,428048
CZ,HK,2,293,201912,85880
CZ,HK,2,302,201912,790
CZ,HK,2,303,201912,209318
CZ,HK,2,309,201912,5097
CZ,HK,2,310,201912,16900
CZ,HK,2,321,201912,498283
CZ,HK,2,322,201912,35465
CZ,HK,2,323,201912,52633
CZ,HK,2,324,201912,385351
CZ,HK,2,325,201912,425287
CZ,HK,2,329,201912,46564
CZ,HN,1,120,201912,4179
CZ,HN,2,162,201912,117004
CZ,HN,2,201,201912,39587
CZ,HN,2,221,201912,87
CZ,HN,2,222,201912,125069
CZ,HN,2,231,201912,5018
CZ,HN,2,251,201912,6116
CZ,HN,2,257,201912,157796
CZ,HN,2,259,201912,193
CZ,HN,2,265,201912,591
CZ,HN,2,271,201912,15837
CZ,HN,2,273,201912,3559
CZ,HN,2,281,201912,45
CZ,HR,1,011,201912,141815
CZ,HR,1,012,201912,78342
CZ,HR,1,013,201912,1457
CZ,HR,1,022,201912,74357
CZ,HR,1,030,201912,86531
CZ,HR,1,081,201912,7353
CZ,HR,1,101,201912,97186
CZ,HR,1,103,201912,34859
CZ,HR,1,104,201912,79832
CZ,HR,1,105,201912,11556
CZ,HR,1,106,201912,245
CZ,HR,1,107,201912,15903
CZ,HR,1,108,201912,271718
CZ,HR,1,109,201912,3739
CZ,HR,1,110,201912,41572
CZ,HR,1,120,201912,42242
CZ,HR,1,132,201912,568
CZ,HR,1,139,201912,22256
CZ,HR,1,141,201912,17305
CZ,HR,1,143,201912,1674
CZ,HR,1,151,201912,69939
CZ,HR,1,152,201912,39447
CZ,HR,1,161,201912,69859
CZ,HR,1,162,201912,92369
CZ,HR,1,171,201912,168162
CZ,HR,1,172,201912,126788
CZ,HR,1,201,201912,572052
CZ,HR,1,203,201912,722
CZ,HR,1,204,201912,435910
CZ,HR,1,205,201912,235859
CZ,HR,1,206,201912,62489
CZ,HR,1,212,201912,2534918
CZ,HR,1,221,201912,187629
CZ,HR,1,222,201912,778453
CZ,HR,1,231,201912,116168
CZ,HR,1,233,201912,13534
CZ,HR,1,235,201912,27660
CZ,HR,1,239,201912,45477
CZ,HR,1,242,201912,5771
CZ,HR,1,244,201912,963859
CZ,HR,1,245,201912,9000
CZ,HR,1,251,201912,107443
CZ,HR,1,252,201912,6545
CZ,HR,1,257,201912,448940
CZ,HR,1,259,201912,244843
CZ,HR,1,261,201912,149218
CZ,HR,1,262,201912,89513
CZ,HR,1,263,201912,142023
CZ,HR,1,264,201912,479981
CZ,HR,1,265,201912,244312
CZ,HR,1,271,201912,1136151
CZ,HR,1,273,201912,845
CZ,HR,1,274,201912,6307
CZ,HR,1,275,201912,276589
CZ,HR,1,279,201912,35991
CZ,HR,1,281,201912,186352
CZ,HR,1,282,201912,94582
CZ,HR,1,283,201912,56260
CZ,HR,1,284,201912,46221
CZ,HR,1,289,201912,12911
CZ,HR,1,293,201912,231560
CZ,HR,1,309,201912,16400
CZ,HR,1,310,201912,2791532
CZ,HR,1,321,201912,36457
CZ,HR,1,323,201912,235
CZ,HR,1,324,201912,1972
CZ,HR,1,325,201912,13692
CZ,HR,1,329,201912,31368
CZ,HR,2,011,201912,38907
CZ,HR,2,012,201912,57053
CZ,HR,2,014,201912,402874
CZ,HR,2,030,201912,170264
CZ,HR,2,052,201912,6425
CZ,HR,2,081,201912,96577
CZ,HR,2,089,201912,1318
CZ,HR,2,101,201912,181638
CZ,HR,2,102,201912,129045
CZ,HR,2,103,201912,309401
CZ,HR,2,104,201912,1470
CZ,HR,2,105,201912,806858
CZ,HR,2,106,201912,248168
CZ,HR,2,107,201912,539509
